Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-60.32187	-184.8501	124.5282	2.278598	1.415937	0.9077118
6	-68.40763	-193.1251	124.7174	1.813361	1.415937	1.174614
12	-63.19741	-187.8818	124.6844	2.340983	1.415937	0.5173755
18	-66.74718	-191.028	124.2808	2.589336	1.61208	0.5839144
24	-64.43998	-191.2044	126.7644	2.295059	0.009130298	0.9611944
30	-74.11168	-197.9529	123.8412	2.238268	2.948246	0.7306968
36	-62.76499	-187.4319	124.6669	2.423335	1.330203	0.5405921
42	-69.1207	-194.7488	125.6281	1.951852	0.5995567	0.9806831
48	-77.28951	-200.9754	123.6858	2.291088	3.281117	0.6698829
54	-77.30711	-202.3707	125.0636	2.050053	0.8155139	1.156015
60	-86.61181	-209.8007	123.1889	2.312448	4.33514	0.828319
66	-73.78419	-199.006	125.2218	2.0897	0.5380591	1.303759
72	-69.31656	-194.7312	125.4146	1.36539	0.954128	1.308939
78	-65.70347	-191.1979	125.4944	1.786341	0.492659	1.386737
84	-67.47624	-192.7659	125.2897	1.482856	0.3236498	1.981076
90	-69.14688	-194.5304	125.3835	1.879413	0.2099421	1.843574
96	-60.33778	-185.1542	124.8164	1.396144	2.06352	1.076646
102	-61.70174	-188.1772	126.4755	1.86611	0.2628239	0.8389455
108	-67.73573	-192.0167	124.2809	1.753999	2.048645	1.240594
114	-71.53328	-197.3832	125.8499	1.531634	0.3308935	1.543945
120	-76.164	-198.414	122.25	1.975919	3.39031	2.09395
126	-73.85323	-198.8722	125.0189	1.272249	0.8167327	1.783294
132	-65.58918	-191.7313	126.1421	2.148726	0.3116257	0.7492578
138	-66.61536	-192.8828	126.2675	1.539045	0.3116257	1.245529
144	-59.24675	-183.8834	124.6366	1.551796	0.4904807	2.155191
150	-57.13558	-180.7756	123.64	1.666536	2.343503	1.674283
156	-59.41617	-183.7062	124.2901	1.233228	2.343503	1.516355
162	-54.14461	-179.7033	125.5587	1.659597	0.4937424	1.433746
168	-61.11964	-186.4426	125.3229	1.416782	0.8449602	1.433746
174	-71.37474	-197.277	125.9023	1.994815	0.3923768	1.01099
180	-61.44784	-185.685	124.2372	0.8573559	1.299457	2.267905
186	-66.45902	-191.6223	125.1633	0.8642886	0.4824266	2.267905
192	-71.27261	-195.4236	124.151	1.432298	0.5664252	2.464317
198	-77.15696	-200.5562	123.3993	1.682961	1.216589	2.320308
204	-81.75901	-208.067	126.308	2.405242	0.1212563	0.9186434
210	-77.51014	-204.1857	126.6756	2.55562	0.05192976	0.6120367
216	-69.7953	-196.6259	126.8306	2.55562	0.02003562	0.472129
222	-63.11337	-189.1631	126.0497	2.210053	0.127726	1.310626
228	-68.43342	-193.205	124.7715	1.824794	0.6334928	1.732986
234	-62.43494	-188.209	125.7741	2.247483	0.463779	0.697065
240	-68.62295	-192.7116	124.0887	1.947134	1.976813	1.274686
246	-70.72598	-195.7233	124.9974	2.164017	0.9844647	0.9339675
252	-69.28286	-194.5621	125.2792	1.516966	1.524806	0.8241794
258	-71.96078	-196.8201	124.8593	1.518771	0.4472516	2.079976
264	-68.50139	-193.8199	125.3185	1.827243	0.5356472	1.437307
270	-74.08459	-196.7769	122.6923	1.694619	2.100558	2.374372
276	-73.24847	-194.5445	121.2961	2.594147	13.90756	0.500599
282	-75.97232	-197.8175	121.8452	1.740699	13.90756	0.9974431
288	-80.15932	-204.1475	123.9881	1.39333	1.355518	2.051727
294	-84.21088	-208.953	124.7421	2.361097	0.3370701	1.734632
300	-80.65834	-206.4997	125.8414	2.621045	0.2415792	0.7503345
306	-76.13558	-200.516	124.3804	2.13724	1.997026	0.7861098
312	-81.40508	-203.441	122.0359	2.504952	8.931123	0.6923467
318	-77.52897	-201.2146	123.6856	2.156715	3.565647	0.3323205
324	-79.66472	-204.2721	124.6074	1.778192	1.537199	1.221838
330	-78.3104	-201.6846	123.3742	2.157951	2.134541	1.592548
336	-81.77335	-208.0124	126.239	2.408709	0.1448761	0.893502
342	-71.85896	-196.2721	124.4131	1.521095	2.320078	1.199953
348	-71.41829	-196.9828	125.5645	2.003201	0.6885023	0.8591685
354	-65.04655	-191.2355	126.189	1.486751	0.627093	0.8292366
360	-63.62859	-187.7829	124.1543	2.212339	2.206342	0.8292366
366	-63.35279	-188.3168	124.964	1.693593	1.627115	0.9028907
372	-65.66397	-191.4386	125.7746	1.229888	0.04713025	2.426039
378	-62.798	-188.7482	125.9502	1.200851	0.2817502	1.789557
384	-64.89667	-191.4483	126.5516	1.489363	0.3501815	0.9515031
390	-68.95167	-196.213	127.2614	1.722009	0.02778079	1.0743
396	-74.24155	-198.1239	123.8824	1.893424	3.039618	1.039242
402	-69.759	-193.8044	124.0455	1.20184	1.945358	1.869896
408	-70.01157	-193.6639	123.6523	1.594965	1.945358	1.869896
414	-66.50176	-191.5845	125.0827	1.326834	0.6256812	1.869896
420	-62.15099	-187.2355	125.0845	1.359193	0.487844	1.989862
426	-70.39048	-193.3225	122.932	1.397804	2.061037	2.424621
432	-69.05434	-192.9507	123.8964	1.440528	1.415768	2.050092
438	-69.02243	-194.552	125.5296	1.643792	0.8229448	1.094504
444	-68.29693	-194.0598	125.7629	1.257089	0.8229448	1.229294
450	-72.26015	-197.7726	125.5124	1.761757	0.8229448	0.9979215
456	-67.61745	-192.7413	125.1238	1.08091	0.8229448	1.838056
462	-68.2586	-193.7912	125.5326	0.9577628	0.6152422	1.824596
468	-66.21302	-191.0622	124.8492	1.343129	1.459343	1.423491
474	-64.65307	-188.7328	124.0797	1.415506	1.496009	1.903766
480	-66.69519	-189.8397	123.1445	1.499067	4.576592	1.525202
486	-81.73468	-204.0905	122.3558	2.192497	9.076036	0.6248986
492	-79.2085	-200.8437	121.6352	2.623837	10.84983	0.6445528
498	-88.0442	-213.0834	125.0392	2.623837	0.7375104	0.6030841
504	-85.89467	-208.0466	122.1519	2.889014	6.586674	0.6030841
510	-75.65444	-198.3666	122.7121	2.03297	6.440516	1.039871
516	-71.03352	-192.0122	120.9787	2.158413	19.66608	0.8429516
522	-66.51364	-191.0905	124.5769	1.635337	2.288715	0.9550526
528	-67.2219	-192.4211	125.1992	1.67894	1.376236	0.8611762
534	-77.4871	-202.0052	124.5181	1.90609	2.259089	0.7055103
540	-69.86556	-194.7646	124.8991	1.84715	1.211371	1.131482
546	-59.57677	-185.7302	126.1535	2.009752	0.3886898	0.6919491
552	-63.47434	-190.1462	126.6719	1.243375	0.3886898	1.000114
558	-68.17137	-192.4753	124.3039	1.609915	1.890378	1.413306
564	-58.85046	-185.1741	126.3236	1.396725	0.2604809	1.413306
570	-62.51596	-189.4106	126.8946	1.15902	0.1682356	1.360905
576	-68.06671	-192.056	123.9893	1.339772	1.721973	1.909741
582	-72.61133	-198.2177	125.6064	1.636511	0.8852759	0.9581822
588	-69.35202	-195.4207	126.0687	1.527444	0.1909388	1.649828
594	-60.08604	-185.1179	125.0319	1.920355	0.8980437	1.215485
600	-71.20719	-194.2493	123.0421	2.310982	5.318393	0.4169729
606	-71.49641	-194.856	123.3596	2.794051	2.964319	0.4781467
612	-67.57607	-191.9226	124.3465	1.99398	2.547919	0.5445296
618	-72.46346	-197.1692	124.7058	2.225048	1.13087	1.025989
624	-67.02089	-192.2216	125.2007	1.46558	1.275317	1.154334
630	-74.46929	-198.4653	123.996	2.187968	1.275317	1.539434
636	-67.16952	-192.0668	124.8973	1.830542	1.0027	1.311242
642	-72.04754	-197.1814	125.1338	1.995415	0.5653993	1.414582
648	-76.6539	-201.3122	124.6583	2.249216	0.576491	1.568858
654	-61.82711	-186.9432	125.1161	2.249216	0.7473019	0.997352
660	-70.34054	-195.9828	125.6422	2.416643	0.4159694	0.773882
666	-70.96696	-196.9116	125.9447	2.141411	0.4159694	0.733462
672	-62.85622	-186.9693	124.1131	2.414607	1.954617	0.8064375
678	-64.21927	-188.2944	124.0751	2.317647	2.190943	0.8064375
