Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-76.44273	-201.1939	124.7512	1.189111	1.263989	1.72204
6	-80.32081	-203.7542	123.4334	1.286409	3.533861	1.72204
12	-75.71873	-200.9609	125.2422	1.310756	1.580146	1.044401
18	-82.65635	-208.712	126.0556	1.007106	0.4091852	1.659888
24	-77.48353	-202.0858	124.6022	1.728616	1.311037	1.40593
30	-78.37312	-202.4099	124.0368	1.90006	1.085489	1.834558
36	-74.95165	-201.9006	126.949	1.539696	0.09639156	1.226289
42	-67.82221	-192.7311	124.9089	1.710097	0.5710193	1.780467
48	-65.57326	-190.2507	124.6774	1.894267	1.058625	1.391759
54	-74.11051	-198.7104	124.5999	2.159992	0.8541842	1.410132
60	-76.57118	-202.2637	125.6925	2.281094	0.1734668	1.410132
66	-69.58637	-195.476	125.8896	1.781863	0.1734668	1.635232
72	-72.38991	-197.298	124.9081	2.538435	0.5499679	1.174951
78	-73.2301	-196.8862	123.6561	2.093674	2.758882	1.174951
84	-82.4225	-207.9685	125.546	1.787819	0.324203	1.589794
90	-75.16862	-201.3154	126.1468	2.032731	0.3715755	0.7224396
96	-79.31884	-205.6673	126.3484	1.596934	0.0524855	1.79021
102	-82.34684	-203.153	120.8062	1.876846	2.875429	3.18014
108	-75.08681	-198.0587	122.9719	2.177518	3.767398	1.339145
114	-72.02494	-194.9403	122.9154	2.751908	3.767398	0.8571451
120	-72.979	-196.9269	123.9479	2.560803	1.481917	1.150307
126	-67.61977	-191.9548	124.335	1.938502	1.911354	1.103247
132	-67.99602	-189.6057	121.6097	2.185993	8.999193	1.417223
138	-81.34673	-205.4475	124.1007	1.606064	1.157163	1.946234
144	-82.78009	-205.2619	122.4818	1.530992	4.414492	2.001246
150	-91.48195	-211.4556	119.9737	1.219311	2.371929	4.181347
156	-88.26402	-210.2053	121.9413	1.860484	3.103047	2.439721
162	-85.42544	-208.8849	123.4595	1.906482	2.799585	1.46953
168	-69.43934	-193.1282	123.6888	1.622389	3.715941	1.221382
174	-79.7873	-203.0472	123.2599	2.123401	3.715941	1.159206
180	-79.36159	-202.1429	122.7813	2.048645	5.7259	1.119741
186	-85.2442	-207.6533	122.4091	1.484339	7.226149	1.594105
192	-70.48139	-195.6945	125.2132	1.099062	0.8818222	1.717109
198	-73.08744	-196.165	123.0775	0.9283021	0.8818222	3.178114
204	-78.42265	-202.7038	124.2811	1.594485	0.4926603	2.353877
210	-72.12747	-195.3244	123.1969	1.536516	1.410335	2.441213
216	-75.58939	-199.5223	123.9329	1.292519	0.8963038	2.425219
222	-84.16741	-206.3431	122.1756	1.729089	4.345348	2.087069
228	-72.71399	-197.5456	124.8316	1.311684	2.117521	1.112212
234	-73.88373	-198.5436	124.6599	1.852203	1.531639	1.114748
240	-74.337	-199.4637	125.1267	2.095171	0.4263194	1.520386
246	-70.73277	-193.6808	122.948	1.111062	2.126586	2.570695
252	-65.99708	-189.8861	123.889	1.282468	2.068488	1.872454
258	-80.7208	-205.2739	124.5531	1.777765	1.979231	1.010082
264	-82.07077	-205.5073	123.4365	1.952685	5.067407	0.6706536
270	-78.86379	-201.6782	122.8145	2.574711	5.067407	0.6706536
276	-74.48408	-197.3607	122.8766	2.105094	6.38713	0.7906981
282	-67.97998	-192.0428	124.0628	2.216864	2.296813	0.8759824
288	-87.42337	-209.0492	121.6259	2.649098	10.742	0.6445581
294	-78.63941	-201.5075	122.8681	1.86997	6.356825	1.064825
300	-83.68841	-205.5644	121.876	1.868928	11.48352	1.142191
306	-72.40831	-195.9572	123.5489	1.765923	3.266475	1.356678
312	-70.47428	-196.0738	125.5995	1.208097	0.9070148	1.326746
318	-68.15442	-191.8323	123.6779	1.162478	0.9335078	2.640393
324	-64.56597	-190.0653	125.4993	1.24924	0.6739602	1.584385
330	-66.39415	-190.784	124.3899	1.590608	1.713712	1.448578
336	-77.35879	-202.5883	125.2295	1.085422	0.6647303	1.897616
342	-77.12205	-201.8488	124.7267	1.121316	1.165735	1.845106
348	-70.00217	-196.5309	126.5288	1.618148	0.1844291	1.242908
354	-65.48605	-191.4993	126.0133	1.567867	0.5101809	1.111464
360	-70.68157	-195.7017	125.0201	1.143119	2.171737	1.065964
366	-59.43229	-185.3517	125.9194	0.9938682	0.8023006	1.336484
372	-63.45781	-188.3496	124.8918	1.847644	1.335833	1.041672
378	-59.09204	-184.6492	125.5572	2.003777	0.6765422	0.8856271
384	-59.9375	-185.949	126.0115	1.884765	0.5472669	0.6750921
390	-57.4226	-184.1696	126.747	2.125205	0.1243366	0.6903153
396	-57.0394	-182.1732	125.1338	2.48399	0.7421928	0.6903153
402	-65.45584	-188.6237	123.1679	2.637882	3.645074	0.3251525
408	-64.1137	-187.3986	123.2849	2.897677	2.892864	0.462549
414	-64.41501	-188.6243	124.2093	2.04487	2.581601	0.7174417
420	-66.80457	-193.4633	126.6587	1.676657	0.2238072	0.9627735
426	-75.99983	-196.8432	120.8434	1.939557	22.85919	0.9439909
432	-68.17728	-193.2748	125.0975	1.566806	1.896075	0.6409854
438	-68.59324	-189.8722	121.2789	1.784785	22.03555	0.6484166
444	-62.32062	-185.2847	122.964	1.471403	2.516681	2.203621
450	-76.54638	-201.2837	124.7374	1.094818	2.249599	1.315599
456	-77.01671	-203.3004	126.2837	2.303595	0.09519796	1.145469
462	-80.3545	-203.4715	123.117	1.457899	1.690861	2.414414
468	-76.89462	-200.9535	124.0589	1.302779	0.4589208	2.71019
474	-76.9435	-200.6091	123.6656	1.987658	0.4589208	2.529982
480	-79.86826	-202.1889	122.3206	2.224495	5.092585	1.487501
486	-69.08737	-195.4159	126.3285	2.31794	0.1476121	0.8838874
492	-76.19797	-202.6697	126.4717	2.31794	0.1476121	0.6842876
498	-79.38046	-206.1152	126.7348	1.583766	0.2289612	0.9654093
504	-74.74603	-200.9705	126.2244	1.790598	0.3428259	0.9942182
510	-65.72894	-192.4252	126.6962	1.968332	0.117204	0.9866818
516	-70.47014	-192.847	122.3769	1.788756	5.910952	1.610823
522	-63.75356	-189.1853	125.4317	1.604773	0.6843135	1.355532
528	-74.08563	-197.4688	123.3832	1.325144	1.952483	2.223932
534	-67.75315	-193.5519	125.7987	2.356904	0.1922424	1.215164
540	-87.11998	-207.8666	120.7466	2.249944	19.11766	1.045571
546	-93.22777	-215.1109	121.8831	2.11492	9.468847	1.188462
552	-92.60546	-218.0636	125.4582	2.109667	0.6990614	0.8422281
558	-95.70162	-219.4604	123.7588	1.626165	0.6837755	2.484592
564	-86.48523	-208.924	122.4388	1.874914	7.825089	1.169051
570	-81.19535	-203.2173	122.0219	2.089579	7.825089	1.337405
576	-83.40389	-206.9778	123.5739	1.763273	4.11809	1.076271
582	-83.93333	-207.3473	123.4139	2.272201	4.11809	0.6484377
588	-89.57928	-209.6713	120.092	2.13476	33.47211	0.7735434
594	-85.70113	-209.7312	124.0301	2.504049	2.112612	0.3762258
600	-79.7928	-203.4197	123.6269	2.209698	3.773375	0.5450293
606	-76.18359	-198.5811	122.3975	1.67972	9.640171	1.092937
612	-64.89753	-191.067	126.1695	1.090625	0.3390622	1.619747
618	-76.51602	-202.7709	126.2549	1.720016	0.5262293	0.4541555
624	-74.94193	-200.2427	125.3008	2.231027	0.8604801	0.4543019
630	-72.14397	-196.9448	124.8008	1.710084	1.984217	0.8053221
636	-69.89435	-194.1824	124.288	1.418448	1.213345	1.913113
642	-74.11871	-199.4271	125.3084	1.187783	0.1630861	2.440142
648	-75.22565	-199.4029	124.1773	1.666782	1.046654	1.922966
654	-67.98974	-191.8189	123.8292	1.790912	2.208867	1.497306
660	-64.65055	-189.2148	124.5642	2.007837	1.630725	0.9909562
666	-63.16026	-185.6263	122.4661	1.829077	8.971817	0.9909562
672	-58.42711	-184.4505	126.0233	1.655446	0.5890222	0.8910754
678	-61.40646	-185.3877	123.9813	1.104328	2.418682	1.802379
684	-61.95648	-184.4923	122.5358	1.09412	0.853178	3.418465
690	-63.71839	-187.1256	123.4072	1.669469	0.853178	2.548171
696	-69.28957	-194.3986	125.109	1.863263	0.7165935	1.373055
702	-75.11	-199.6959	124.5859	2.091394	1.559063	0.933686
708	-64.00493	-188.7527	124.7477	1.748347	1.538225	1.124894
714	-59.69279	-185.848	126.1552	1.613841	0.415845	1.090284
720	-58.34142	-184.3373	125.9959	2.153722	0.2102276	1.174316
726	-63.57894	-187.6098	124.0309	1.733354	1.557364	1.686426
732	-63.07262	-186.7564	123.6838	2.162515	3.492879	0.7525539
738	-58.38314	-184.4965	126.1133	2.033037	0.3690749	0.7796162
744	-61.08114	-186.5421	125.4609	2.120761	0.661408	0.8851852
750	-67.37164	-190.7037	123.3321	2.416672	0.661408	2.27323
756	-72.55734	-198.4017	125.8444	1.864186	0.2763805	1.391561
762	-73.06921	-198.6811	125.6119	2.102341	0.5878476	0.851458
768	-79.89967	-204.1972	124.2975	2.536278	0.7611896	1.437242
774	-81.93288	-206.3559	124.423	2.341358	1.110723	1.194449
780	-81.57299	-207.7035	126.1305	2.127416	0.2690464	0.9179545
786	-80.44014	-206.7265	126.2864	2.542971	0.1511239	0.4634272
792	-75.52599	-200.8286	125.3026	2.34981	0.6905583	0.742394
798	-75.15589	-199.3998	124.2439	1.666309	2.184847	1.280643
804	-78.85598	-202.5258	123.6698	1.865912	2.525893	1.43769
810	-66.1562	-191.6507	125.4945	1.522827	0.2663962	1.907195
816	-68.34423	-192.4564	124.1122	1.882464	1.300277	1.662109
822	-81.66489	-207.3812	125.7163	1.151279	0.4531767	1.741009
828	-87.22609	-209.9102	122.6841	1.599925	9.720614	0.8675653
834	-86.80801	-211.642	124.834	1.671752	1.27997	1.287087
840	-81.98336	-206.725	124.7416	2.264196	0.9403357	1.12952
846	-81.44003	-205.8096	124.3695	1.906069	1.945215	1.082473
852	-78.34544	-203.3278	124.9823	2.204165	1.206711	0.5743042
858	-76.95449	-203.7492	126.7947	1.816908	0.2140634	0.6115061
864	-77.96424	-202.2455	124.2812	1.443496	1.301107	1.850393
870	-72.34227	-196.4072	124.065	1.389333	0.6941424	2.43253
876	-66.24415	-192.0254	125.7812	1.163604	0.6896614	1.421625
882	-76.11836	-198.1544	122.036	1.297609	2.852722	2.795346
888	-73.97109	-197.5805	123.6094	1.57443	2.231515	1.801887
894	-75.98022	-199.1636	123.1834	1.330297	1.887297	2.373578
900	-76.87571	-200.7587	123.883	1.725109	1.00427	2.107605
906	-73.7295	-196.9558	123.2263	0.9654347	1.827747	2.5983
912	-79.27353	-202.0712	122.7977	1.086868	2.369546	2.5983
